1 0 0
0.999512 0 0
0.999023 0 0
0.998535 0 0
0.998047 0 0
0.997559 0 0
0.99707 0 0
0.996582 0 0
0.996094 0 0
0.995605 0 0
0.995117 0 0
0.994629 0 0
0.994141 0 0
0.993652 0 0
0.993164 0 0
0.992676 0 0
0.992188 0 0
0.991699 0 0
0.991211 0 0
0.990723 0 0
0.990234 0 0
0.989746 0 0
0.989258 0 0
0.98877 0 0
0.988281 0 0
0.987793 0 0
0.987305 0 0
0.986816 0 0
0.986328 0 0
0.98584 0 0
0.985352 0 0
0.984863 0 0
0.984375 0 0
0.983887 0 0
0.983398 0 0
0.98291 0 0
0.982422 0 0
0.981934 0 0
0.981445 0 0
0.980957 0 0
0.980469 0 0
0.97998 0 0
0.979492 0 0
0.979004 0 0
0.978516 0 0
0.978027 0 0
0.977539 0 0
0.977051 0 0
0.976562 0 0
0.976074 0 0
0.975586 0 0
0.975098 0 0
0.974609 0 0
0.974121 0 0
0.973633 0 0
0.973145 0 0
0.972656 0 0
0.972168 0 0
0.97168 0 0
0.971191 0 0
0.970703 0 0
0.970215 0 0
0.969727 0 0
0.969238 0 0
0.96875 0 0
0.968262 0 0
0.967773 0 0
0.967285 0 0
0.966797 0 0
0.966309 0 0
0.96582 0 0
0.965332 0 0
0.964844 0 0
0.964355 0 0
0.963867 0 0
0.963379 0 0
0.962891 0 0
0.962402 0 0
0.961914 0 0
0.961426 0 0
0.960938 0 0
0.960449 0 0
0.959961 0 0
0.959473 0 0
0.958984 0 0
0.958496 0 0
0.958008 0 0
0.95752 0 0
0.957031 0 0
0.956543 0 0
0.956055 0 0
0.955566 0 0
0.955078 0 0
0.95459 0 0
0.954102 0 0
0.953613 0 0
0.953125 0 0
0.952637 0 0
0.952148 0 0
0.95166 0 0
0.951172 0 0
0.950684 0 0
0.950195 0 0
0.949707 0 0
0.949219 0 0
0.94873 0 0
0.948242 0 0
0.947754 0 0
0.947266 0 0
0.946777 0 0
0.946289 0 0
0.945801 0 0
0.945312 0 0
0.944824 0 0
0.944336 0 0
0.943848 0 0
0.943359 0 0
0.942871 0 0
0.942383 0 0
0.941895 0 0
0.941406 0 0
0.940918 0 0
0.94043 0 0
0.939941 0 0
0.939453 0 0
0.938965 0 0
0.938477 0 0
0.937988 0 0
0.9375 0 0
0.937012 0 0
0.936523 0 0
0.936035 0 0
0.935547 0 0
0.935059 0 0
0.93457 0 0
0.934082 0 0
0.933594 0 0
0.933105 0 0
0.932617 0 0
0.932129 0 0
0.931641 0 0
0.931152 0 0
0.930664 0 0
0.930176 0 0
0.929688 0 0
0.929199 0 0
0.928711 0 0
0.928223 0 0
0.927734 0 0
0.927246 0 0
0.926758 0 0
0.92627 0 0
0.925781 0 0
0.925293 0 0
0.924805 0 0
0.924316 0 0
0.923828 0 0
0.92334 0 0
0.922852 0 0
0.922363 0 0
0.921875 0 0
0.921387 0 0
0.920898 0 0
0.92041 0 0
0.919922 0 0
0.919434 0 0
0.918945 0 0
0.918457 0 0
0.917969 0 0
0.91748 0 0
0.916992 0 0
0.916504 0 0
0.916016 0 0
0.915527 0 0
0.915039 0 0
0.914551 0 0
0.914062 0 0
0.913574 0 0
0.913086 0 0
0.912598 0 0
0.912109 0 0
0.911621 0 0
0.911133 0 0
0.910645 0 0
0.910156 0 0
0.909668 0 0
0.90918 0 0
0.908691 0 0
0.908203 0 0
0.907715 0 0
0.907227 0 0
0.906738 0 0
0.90625 0 0
0.905762 0 0
0.905273 0 0
0.904785 0 0
0.904297 0 0
0.903809 0 0
0.90332 0 0
0.902832 0 0
0.902344 0 0
0.901855 0 0
0.901367 0 0
0.900879 0 0
0.900391 0 0
0.899902 0 0
0.899414 0 0
0.898926 0 0
0.898438 0 0
0.897949 0 0
0.897461 0 0
0.896973 0 0
0.896484 0 0
0.895996 0 0
0.895508 0 0
0.89502 0 0
0.894531 0 0
0.894043 0 0
0.893555 0 0
0.893066 0 0
0.892578 0 0
0.89209 0 0
0.891602 0 0
0.891113 0 0
0.890625 0 0
0.890137 0 0
0.889648 0 0
0.88916 0 0
0.888672 0 0
0.888184 0 0
0.887695 0 0
0.887207 0 0
0.886719 0 0
0.88623 0 0
0.885742 0 0
0.885254 0 0
0.884766 0 0
0.884277 0 0
0.883789 0 0
0.883301 0 0
0.882812 0 0
0.882324 5.81288e-07 0
0.881836 0 0
0.881348 5.81288e-07 0
0.880859 0 0
0.880371 0 0
0.879883 5.81288e-07 0
0.879395 0 0
0.878906 0 0
0.878418 5.81288e-07 0
0.87793 0 0
0.877441 0 4.35966e-07
0.876953 0 0
0.876465 5.81288e-07 6.53949e-07
0.875977 5.81288e-07 2.17983e-07
0.875488 5.81288e-07 0
0.875 1.16258e-06 4.35966e-07
0.874512 0 0
0.874023 5.81288e-07 4.35966e-07
0.873535 1.74386e-06 0
0.873047 2.90644e-06 8.71932e-07
0.872559 1.16258e-06 4.35966e-07
0.87207 1.74386e-06 4.35966e-07
